type,uuid,fullName,pureName,author,fullTitleCache,RANK,taxon,treeIndex
Taxon,60b2ff7a-a774-45b3-964a-f6baac2b715d,Haageocereus fulvus F.Ritter,Haageocereus fulvus,F.Ritter,"Haageocereus fulvus F.Ritter, Kakteen Südamerika 4: 1393. 1981",Species,Haageocereus fulvus F.Ritter sec. TROPICOS 1986+,#t42#33819#33820#33837#33839#313#20898#
Taxon,0daae040-e4f8-42de-89ba-28ab7a7a1521,Haageocereus kagenekii (C.C.Gmel.) Mottram,Haageocereus kagenekii,(C.C.Gmel.) Mottram,Haageocereus kagenekii (C.C.Gmel.) Mottram in Cactician 7: 12. 2014,Species,Haageocereus kagenekii (C.C.Gmel.) Mottram sec. Mottram 2014,#t42#33819#33820#33837#33839#313#6789#
Taxon,69027dbe-eee3-4a11-93ee-017b729ea3da,Haageocereus lanugispinus F.Ritter,Haageocereus lanugispinus,F.Ritter,"Haageocereus lanugispinus F.Ritter, Kakteen Südamerika 4: 1395. 1981",Species,Haageocereus lanugispinus F.Ritter sec. Hunt 2006,#t42#33819#33820#33837#33839#313#6787#
Taxon,a36c9b8f-c662-418d-bcfd-e30307b14166,Haageocereus limensis (Salm-Dyck) F.Ritter,Haageocereus limensis,(Salm-Dyck) F.Ritter,"Haageocereus limensis (Salm-Dyck) F.Ritter, Kakteen Südamerika 4: 1396. 1981, nom. inval.",Species,"Haageocereus limensis (Salm-Dyck) F.Ritter, nom. inval., sec. TROPICOS 1986+",#t42#33819#33820#33837#33839#313#20899#
Taxon,473c5095-03cf-4ba0-8019-ea0f2f538ace,Haageocereus platinospinus (Werderm. & Backeb.) Backeb.,Haageocereus platinospinus,(Werderm. & Backeb.) Backeb.,"Haageocereus platinospinus (Werderm. & Backeb.) Backeb., Kaktus-ABC: 209. 1936 [""1935""]",Species,Haageocereus platinospinus (Werderm. & Backeb.) Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#313#6788#
Taxon,3c1163fa-c678-43b7-875c-d5a7c45d54e5,Haageocereus repens Rauh & Backeb.,Haageocereus repens,Rauh & Backeb.,"Haageocereus repens Rauh & Backeb. in Sitzungsber. Heidelberger Akad. Wiss., Math.-Naturwiss. Kl.: 398. 1958",Species,Haageocereus repens Rauh & Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#313#6795#
Taxon,94858de7-187a-4b8e-8a92-a51679a8bfde,Haageocereus rigidissimus Backeb.,Haageocereus rigidissimus,Backeb.,"Haageocereus rigidissimus Backeb. in Cact. Succ. J. (Los Angeles) 3: 130, in obs. 1932",Species,Haageocereus rigidissimus Backeb. sec. IPNI 2000+: 10 jun 2021,#t42#33819#33820#33837#11495#24485#
Taxon,5e4af8fd-ec15-493f-8990-eae579c2e7d1,Haageocereus seticeps Rauh & Backeb.,Haageocereus seticeps,Rauh & Backeb.,"Haageocereus seticeps Rauh & Backeb. in Sitzungsber. Heidelberger Akad. Wiss., Math.-Naturwiss. Kl.: 423. 1958",Species,Haageocereus seticeps Rauh & Backeb. sec. Brako & Zarucchi 1993,#t42#33819#33820#33837#33839#313#24486#
Taxon,0fcde042-0579-4912-94d4-8897d8c1608e,Haageocereus tenuis F.Ritter,Haageocereus tenuis,F.Ritter,"Haageocereus tenuis F.Ritter, Kakteen Südamerika 4: 1421. 1981",Species,Haageocereus tenuis F.Ritter sec. Hunt 2006,#t42#33819#33820#33837#33839#313#6796#
Taxon,ab6f9f20-c000-4a8b-ac67-c8563b576359,Haageocereus versicolor (Werderm. & Backeb.) Backeb.,Haageocereus versicolor,(Werderm. & Backeb.) Backeb.,Haageocereus versicolor (Werderm. & Backeb.) Backeb. in Jahrb. Deutsch. Kakteen-Ges. 1: 7. 1935,Species,Haageocereus versicolor (Werderm. & Backeb.) Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#313#6797#
Taxon,2f5b3600-82b1-45b6-865f-69a1893dc750,Haageocereus ×comosus Rauh & Backeb.,Haageocereus ×comosus,Rauh & Backeb.,"Haageocereus ×comosus Rauh & Backeb. in Sitzungsber. Heidelberger Akad. Wiss., Math.-Naturwiss. Kl.: 430. 1958",Species,Haageocereus ×comosus Rauh & Backeb. sec. Kew 2019,#t42#33819#33820#33837#33839#313#24480#
Taxon,57185eb8-1b53-4de1-a17c-8dc4725b2e55,Haageocereus ×smaragdiflorus Rauh & Backeb.,Haageocereus ×smaragdiflorus,Rauh & Backeb.,"Haageocereus ×smaragdiflorus Rauh & Backeb. in Sitzungsber. Heidelberger Akad. Wiss., Math.-Naturwiss. Kl.: 419. 1958",Species,Haageocereus ×smaragdiflorus Rauh & Backeb. sec. Kew 2019,#t42#33819#33820#33837#11495#24487#
Taxon,8406cea7-f293-433c-994d-f59d9d240313,Hamatocactus hamatocanthus (Houghton) W.T.Marshall,Hamatocactus hamatocanthus,(Houghton) W.T.Marshall,Hamatocactus hamatocanthus (Houghton) W.T.Marshall,Species,Hamatocactus hamatocanthus (Houghton) W.T.Marshall sec. Korotkova 2021,#t42#33819#33820#33837#11495#24488#
Taxon,7817d407-d137-4961-bae0-1d8fb7e9b10c,Harrisia aboriginum Small ex Britton & Rose,Harrisia aboriginum,Small ex Britton & Rose,"Harrisia aboriginum Small ex Britton & Rose, Cactaceae 2: 154. 1920",Species,Harrisia aboriginum Small ex Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4222#
Taxon,d30aab2d-ae66-43a7-be20-072ae49a3b3a,Harrisia adscendens (Gürke) Britton & Rose,Harrisia adscendens,(Gürke) Britton & Rose,"Harrisia adscendens (Gürke) Britton & Rose, Cactaceae 2: 155. 1920",Species,Harrisia adscendens (Gürke) Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4220#
Taxon,03d71044-06c2-4c82-81b8-2f36214ebe92,Harrisia balansae (K.Schum.) N.P.Taylor & Zappi,Harrisia balansae,(K.Schum.) N.P.Taylor & Zappi,Harrisia balansae (K.Schum.) N.P.Taylor & Zappi in Cactaceae Consensus Init. 3: 7. 1997,Species,Harrisia balansae (K.Schum.) N.P.Taylor & Zappi sec. ???,#t42#33819#33820#33837#33839#1059#41090#
Taxon,5999d040-e32a-4aad-b32e-b9a9eab7e0ee,Harrisia bonplandii (Parm. ex Pfeiff.) Britton & Rose,Harrisia bonplandii,(Parm. ex Pfeiff.) Britton & Rose,"Harrisia bonplandii (Parm. ex Pfeiff.) Britton & Rose, Cactaceae 2: 157. 1920",Species,Harrisia bonplandii (Parm. ex Pfeiff.) Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4214#
Taxon,a2a18e26-adfd-43fd-b230-ac3b69deed54,Harrisia brookii Britton,Harrisia brookii,Britton,Harrisia brookii Britton in Bull. Torrey Bot. Club 35: 564. 1908,Species,Harrisia brookii Britton sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4223#
Taxon,fc0a74c9-b0be-4128-87dc-8650dee8ac6f,Harrisia caymanensis A.R.Franck,Harrisia caymanensis,A.R.Franck,Harrisia caymanensis A.R.Franck in Haseltonia 18: 98. 2012,Species,Harrisia caymanensis A.R.Franck sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4224#
Taxon,ed0f3e17-5ca7-4245-b569-9f93e0bd69fc,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata,(Lam.) Backeb.,"Harrisia divaricata (Lam.) Backeb., Cactaceae 4: 2101. 1960",Species,Harrisia divaricata (Lam.) Backeb. sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4225#
Taxon,d814cb9d-7e40-4a2d-ba59-cd14a375ac53,Harrisia earlei Britton & Rose,Harrisia earlei,Britton & Rose,"Harrisia earlei Britton & Rose, Cactaceae 2: 154. 1920",Species,Harrisia earlei Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4221#
Taxon,ecb45636-77e7-487a-84d6-4b44452a804a,Harrisia eriophora (Pfeiff.) Britton,Harrisia eriophora,(Pfeiff.) Britton,Harrisia eriophora (Pfeiff.) Britton in Bull. Torrey Bot. Club 35: 562. 1908,Species,Harrisia eriophora (Pfeiff.) Britton sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4226#
Taxon,3ec3151e-0907-4cc6-a376-ceeda992186c,Harrisia fernowii Britton,Harrisia fernowii,Britton,Harrisia fernowii Britton in Bull. Torrey Bot. Club 35: 562. 1908,Species,Harrisia fernowii Britton sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4227#
Taxon,2cbf3d45-e0b7-4b85-ac15-80dea632d796,Harrisia fragrans Small ex Britton & Rose,Harrisia fragrans,Small ex Britton & Rose,"Harrisia fragrans Small ex Britton & Rose, Cactaceae 2: 149. 1920",Species,Harrisia fragrans Small ex Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4228#
Taxon,71c9ac3e-eb64-415d-98ea-30eea100c5f0,Harrisia gracilis (Mill.) Britton,Harrisia gracilis,(Mill.) Britton,Harrisia gracilis (Mill.) Britton in Bull. Torrey Bot. Club 35: 563. 1908,Species,Harrisia gracilis (Mill.) Britton sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4212#
Taxon,50d2096b-8512-4027-8e49-8fef57c20aae,Harrisia jusbertii (Rebut) Frič,Harrisia jusbertii,(Rebut) Frič,Harrisia jusbertii (Rebut) Frič in Möller's Deutsche Gärtn.-Zeitung 36: 421. 1932,Species,Harrisia jusbertii (Rebut) Frič sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4215#
Taxon,a1d87f7e-1774-460a-8f7f-33d03c189903,Harrisia martinii (Labour.) Britton,Harrisia martinii,(Labour.) Britton,Harrisia martinii (Labour.) Britton in Addisonia 2: 55. 1917,Species,Harrisia martinii (Labour.) Britton sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4216#
Taxon,71710ed9-9379-4d1a-9b97-f6825c7def62,Harrisia pomanensis (F.A.C.Weber ex K.Schum.) Britton & Rose,Harrisia pomanensis,(F.A.C.Weber ex K.Schum.) Britton & Rose,"Harrisia pomanensis (F.A.C.Weber ex K.Schum.) Britton & Rose, Cactaceae 2: 155. 1920",Species,Harrisia pomanensis (F.A.C.Weber ex K.Schum.) Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4217#
Taxon,e929b36f-076c-42cb-aba1-14d3b979ccf5,Harrisia portoricensis Britton,Harrisia portoricensis,Britton,Harrisia portoricensis Britton in Bull. Torrey Bot. Club 35: 563. 1908,Species,Harrisia portoricensis Britton sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4229#
Taxon,046f8d07-db07-4a1c-8033-8b3acc123a58,Harrisia regelii (Weing.) Borg,Harrisia regelii,(Weing.) Borg,"Harrisia regelii (Weing.) Borg, Cacti, ed. 1: 145. 1937",Species,Harrisia regelii (Weing.) Borg sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4218#
Taxon,9bf002c5-663a-484c-a738-472108257f91,Harrisia taetra Areces,Harrisia taetra,Areces,Harrisia taetra Areces in Revista Jard. Bot. Nac. Univ. Habana 1: 17. 1980,Species,Harrisia taetra Areces sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4230#
Taxon,f5d26573-4895-46d5-afeb-4321bd37a48f,Harrisia tetracantha (Labour.) D.R.Hunt,Harrisia tetracantha,(Labour.) D.R.Hunt,Harrisia tetracantha (Labour.) D.R.Hunt in Bradleya 5: 92. 1987,Species,Harrisia tetracantha (Labour.) D.R.Hunt sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4213#
Taxon,8071ea95-b5f3-4668-a7df-84af0004821b,Harrisia tortuosa (J.Forbes) Britton & Rose,Harrisia tortuosa,(J.Forbes) Britton & Rose,"Harrisia tortuosa (J.Forbes) Britton & Rose, Cactaceae 2: 154. 1920",Species,Harrisia tortuosa (J.Forbes) Britton & Rose sec. Franck 2016,#t42#33819#33820#33837#33839#1059#4219#
Taxon,8940f8c6-7f4f-4bf3-920b-be7fa90ce09c,Hatiora cylindrica Britton & Rose,Hatiora cylindrica,Britton & Rose,"Hatiora cylindrica Britton & Rose, Cactaceae 4: 219. 1923",Species,Hatiora cylindrica Britton & Rose sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#359#2726#
Taxon,a0a8ed44-8a01-4cb0-be59-f0f0d91d8012,Hatiora herminiae (Porto & A.Cast.) Backeb. ex Barthlott,Hatiora herminiae,(Porto & A.Cast.) Backeb. ex Barthlott,Hatiora herminiae (Porto & A.Cast.) Backeb. ex Barthlott in Bradleya 5: 100. 1987,Species,Hatiora herminiae (Porto & A.Cast.) Backeb. ex Barthlott sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#359#2729#
Taxon,4995d8f0-ced4-494f-a1e2-f71495821d9c,Hatiora salicornioides (Haw.) Britton & Rose,Hatiora salicornioides,(Haw.) Britton & Rose,"Hatiora salicornioides (Haw.) Britton & Rose, Stand. Cycl. Hortic. Bailey 3: 1433. 1915",Species,Hatiora salicornioides (Haw.) Britton & Rose sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#359#2724#
Taxon,7553ed40-ab28-4e55-9a18-b0610f50ea25,Heliocereus ×jenkinsonii (McIntosh) Doweld,Heliocereus ×jenkinsonii,(McIntosh) Doweld,"Heliocereus ×jenkinsonii (McIntosh) Doweld in Sukkulenty 4: 42. 2002 [""2001""]",Species,Heliocereus ×jenkinsonii (McIntosh) Doweld sec. ???,#t42#33819#33820#33837#23243#24492#
Taxon,5a8f8a23-ae8a-420b-b0bf-d5283f823f34,Heliocereus ×violaceus (Mast.) Doweld,Heliocereus ×violaceus,(Mast.) Doweld,"Heliocereus ×violaceus (Mast.) Doweld in Sukkulenty 4: 42. 2002 [""2001""]",Species,Heliocereus ×violaceus (Mast.) Doweld sec. ???,#t42#33819#33820#33837#23243#24493#
Taxon,dad45baa-50d8-4744-9659-eb596c24264e,Hildmannia aspillagai (Söhrens) Kreuz. & Buining,Hildmannia aspillagai,(Söhrens) Kreuz. & Buining,Hildmannia aspillagai (Söhrens) Kreuz. & Buining in Repert. Spec. Nov. Regni Veg. 50: 206. 1941,Species,Hildmannia aspillagai (Söhrens) Kreuz. & Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24117#
Taxon,3e7ef433-cf47-48f8-8a7d-f52a893fb07a,Hildmannia cumingii (Hopffer) Kreuz. & Buining,Hildmannia cumingii,(Hopffer) Kreuz. & Buining,Hildmannia cumingii (Hopffer) Kreuz. & Buining in Repert. Spec. Nov. Regni Veg. 50: 206. 1941,Species,Hildmannia cumingii (Hopffer) Kreuz. & Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24118#
Taxon,9d56a0d2-e2d6-4e48-81cd-3cb03b43443c,Hildmannia jussieui (Monv. ex Salm-Dyck) Kreuz. & Buining,Hildmannia jussieui,(Monv. ex Salm-Dyck) Kreuz. & Buining,Hildmannia jussieui (Monv. ex Salm-Dyck) Kreuz. & Buining in Repert. Spec. Nov. Regni Veg. 50: 206. 1941,Species,Hildmannia jussieui (Monv. ex Salm-Dyck) Kreuz. & Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24141#
Taxon,562e1945-f416-4651-bb8b-0b31b35f2e89,Hildmannia occulta (Phil.) Kreuz. & Buining,Hildmannia occulta,(Phil.) Kreuz. & Buining,Hildmannia occulta (Phil.) Kreuz. & Buining in Repert. Spec. Nov. Regni Veg. 50: 207. 1941,Species,Hildmannia occulta (Phil.) Kreuz. & Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24142#
Taxon,63d3e973-2742-4399-9306-3fa38476e61c,Hildmannia subniger (Poselg. ex Rümpler) Kreuz. & Buining,Hildmannia subniger,(Poselg. ex Rümpler) Kreuz. & Buining,Hildmannia subniger (Poselg. ex Rümpler) Kreuz. & Buining in Repert. Spec. Nov. Regni Veg. 50: 206. 1941,Species,Hildmannia subniger (Poselg. ex Rümpler) Kreuz. & Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24145#
Taxon,4421ea3a-b71f-4987-a9b7-16daae3b2f22,Homalocephala parryi (Engelm.) Vargas & Bárcenas,Homalocephala parryi,(Engelm.) Vargas & Bárcenas,Homalocephala parryi (Engelm.) Vargas & Bárcenas in PhytoKeys 111: 49. 2018,Species,Homalocephala parryi (Engelm.) Vargas & Bárcenas sec. Guzmán Cruz & al. 2003 (sub Echinocactus parryi),#t42#33819#33820#33837#33839#21802#4528#
Taxon,85fff169-49b2-4eeb-a92e-ee3dcdf875cf,Homalocephala polycephala (Engelm. & J.M.Bigelow) Vargas & Bárcenas,Homalocephala polycephala,(Engelm. & J.M.Bigelow) Vargas & Bárcenas,Homalocephala polycephala (Engelm. & J.M.Bigelow) Vargas & Bárcenas in PhytoKeys 111: 49. 2018,Species,Homalocephala polycephala (Engelm. & J.M.Bigelow) Vargas & Bárcenas sec. Guzmán Cruz & al. 2003,#t42#33819#33820#33837#33839#21802#21803#
Taxon,2e1a8796-a65e-459f-ba9d-0fcc6538b82a,Homalocephala texensis (Hopffer) Britton & Rose,Homalocephala texensis,(Hopffer) Britton & Rose,"Homalocephala texensis (Hopffer) Britton & Rose, Cactaceae 3: 181. 1922",Species,Homalocephala texensis (Hopffer) Britton & Rose sec. Guzmán Cruz & al. 2003,#t42#33819#33820#33837#33839#21802#4529#
Taxon,cac79b32-622a-46ef-81ed-7e24c333bdbc,Hylocereus intermedius Hutchison,Hylocereus intermedius,Hutchison,Hylocereus intermedius Hutchison,Species,Hylocereus intermedius Hutchison sec. WFO 2019,#t42#33819#33820#33837#11495#11510#
Taxon,fed59527-c7e9-4a2d-9ea8-e15f672b7aae,Hylocereus microcladus Backeb.,Hylocereus microcladus,Backeb.,Hylocereus microcladus Backeb. in Repert. Spec. Nov. Regni Veg. 51: 61. 1942,Species,Hylocereus microcladus Backeb. sec. Bauer 2003,#t42#33819#33820#33837#11499#11501#
Taxon,a9520915-52e2-4184-ab81-edcc711fbfa8,Hylocereus schomburgkii (C.F.Först.) Backeb.,Hylocereus schomburgkii,(C.F.Först.) Backeb.,"Hylocereus schomburgkii (C.F.Först.) Backeb., Cactaceae 2: 816. 1959, nom. nud.",Species,"Hylocereus schomburgkii (C.F.Först.) Backeb., nom. nud., sec. Bauer 2003",#t42#33819#33820#33837#11499#11504#
Taxon,8e768d04-78ae-4b96-8f8c-19e8163dfcb6,Hylocereus ×stendatus E.Meier,Hylocereus ×stendatus,E.Meier,"Hylocereus ×stendatus E.Meier in Kakteen And. Sukk. 52(6): 143. 2001, nom. inval.",Species,"Hylocereus ×stendatus E.Meier, nom. inval., sec. ???",#t42#33819#33820#33837#23243#40695#
Taxon,e9237db2-0fad-4502-9108-8af6b59b1346,Hymenorebutia chrysantha (Werderm.) F.Ritter,Hymenorebutia chrysantha,(Werderm.) F.Ritter,"Hymenorebutia chrysantha (Werderm.) F.Ritter, Kakteen Südamerika 2: 473. 1980",Species,Hymenorebutia chrysantha (Werderm.) F.Ritter sec. WFO 2019,#t42#33819#33820#33837#11495#24149#
Taxon,d9b78dff-bf2a-4b6d-8a15-89be6d7e7aa3,Hymenorebutia napina (Pazout) Pazout,Hymenorebutia napina,(Pazout) Pazout,Hymenorebutia napina (Pazout) Pazout in Kakteen And. Sukk. 15: 125. 1964,Species,Hymenorebutia napina (Pazout) Pazout sec. WFO 2019,#t42#33819#33820#33837#11495#24153#
Taxon,e9129f13-100b-4c4d-90eb-208fcf38524b,Hymenorebutia nealeana (Backeb.) Buining,Hymenorebutia nealeana,(Backeb.) Buining,Hymenorebutia nealeana (Backeb.) Buining in Succulenta (Netherlands) 21: 103. 1939,Species,Hymenorebutia nealeana (Backeb.) Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24156#
Taxon,4804e8b8-267a-440d-98c1-17d9eb381522,Hymenorebutia pseudocachensis (Backeb.) Buining,Hymenorebutia pseudocachensis,(Backeb.) Buining,Hymenorebutia pseudocachensis (Backeb.) Buining in Succulenta (Netherlands) 21: 103. 1939,Species,Hymenorebutia pseudocachensis (Backeb.) Buining sec. WFO 2019,#t42#33819#33820#33837#11495#24157#
Taxon,6a972a45-8235-4b0c-981c-b4557a9bc27c,Hymenorebutia pusilla (F.Ritter) F.Ritter,Hymenorebutia pusilla,(F.Ritter) F.Ritter,"Hymenorebutia pusilla (F.Ritter) F.Ritter, Kakteen Südamerika 2: 588. 1980",Species,Hymenorebutia pusilla (F.Ritter) F.Ritter sec. WFO 2019,#t42#33819#33820#33837#11495#24158#
Taxon,c3f1d512-2740-4a45-bf73-cea30468ad08,Islaya camanaensis F.Cáceres,Islaya camanaensis,F.Cáceres,"Islaya camanaensis F.Cáceres in Quad. Bot. Amb. Appl. 30: 34, figs. 1-3. 2020",Species,Islaya camanaensis F.Cáceres sec. Korotkova & al. 2021,#t42#33819#33820#33837#28697#28674#
Taxon,6e3ce8a4-daed-4898-9690-3745b96668bc,Isolatocereus dumortieri (Scheidw.) Backeb.,Isolatocereus dumortieri,(Scheidw.) Backeb.,Isolatocereus dumortieri (Scheidw.) Backeb. in Cactaceae (Berlin) 1941(2): 47. 1942,Species,Isolatocereus dumortieri (Scheidw.) Backeb. sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#28687#7030#
Taxon,1ba5016d-6ce4-4168-9811-9920b2cab27b,Jasminocereus thouarsii (F.A.C.Weber) Backeb.,Jasminocereus thouarsii,(F.A.C.Weber) Backeb.,"Jasminocereus thouarsii (F.A.C.Weber) Backeb., Cactaceae 2: 912. 1959",Species,Jasminocereus thouarsii (F.A.C.Weber) Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#325#5777#
Taxon,63c8e8c7-35ef-4694-a341-ab76bafa29b1,"Kadenicarpus heliae (García-Mor., Díaz-Salím & Gonz.-Bot.) D.Aquino",Kadenicarpus heliae,"(García-Mor., Díaz-Salím & Gonz.-Bot.) D.Aquino","Kadenicarpus heliae (García-Mor., Díaz-Salím & Gonz.-Bot.) D.Aquino in Willdenowia 51: 264. 2021",Species,"Kadenicarpus heliae (García-Mor., Díaz-Salím & Gonz.-Bot.) D.Aquino sec. Aquino 2021",#t42#33819#33820#33837#33839#28517#27173#
Taxon,4f20ad13-a953-4347-9af9-97343ca37e8d,Kadenicarpus horripilus (Lem.) Vázquez-Sánchez,Kadenicarpus horripilus,(Lem.) Vázquez-Sánchez,Kadenicarpus horripilus (Lem.) Vázquez-Sánchez in Bot. J. Linn. Soc. 190(4): 415. 2019,Species,Kadenicarpus horripilus (Lem.) Vázquez-Sánchez sec. Vázquez-Sánchez & al. 2019,#t42#33819#33820#33837#33839#28517#28518#
Taxon,495a35fa-ec20-440a-81d4-1212071d197a,Kadenicarpus pseudomacrochele (Backeb.) Doweld,Kadenicarpus pseudomacrochele,(Backeb.) Doweld,Kadenicarpus pseudomacrochele (Backeb.) Doweld in Sukkulenty 1: 22. 1998,Species,Kadenicarpus pseudomacrochele (Backeb.) Doweld sec. Vázquez-Sánchez & al. 2019,#t42#33819#33820#33837#33839#28517#4555#
Taxon,6bb97a8b-3480-42dc-8b6a-09a9f0111aa9,Kimnachia ramulosa (Salm-Dyck) S.Arias & N.Korotkova,Kimnachia ramulosa,(Salm-Dyck) S.Arias & N.Korotkova,Kimnachia ramulosa (Salm-Dyck) S.Arias & N.Korotkova in Phytotaxa 327(1): 30. 2017,Species,Kimnachia ramulosa (Salm-Dyck) S.Arias & N.Korotkova sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#10798#10799#
Taxon,c742ac08-c29f-4702-ba7a-f58807dbed5b,Kroenleinia grusonii (Hildm.) Lodé,Kroenleinia grusonii,(Hildm.) Lodé,"Kroenleinia grusonii (Hildm.) Lodé in Cact.-Avent. Int. 102: 25, 27. 2014",Species,Kroenleinia grusonii (Hildm.) Lodé sec. Vargas-Luna & al. 2018,#t42#33819#33820#33837#33839#28570#4526#
Taxon,a611ba70-ed0d-4328-b426-967b9489d850,Lactomamillara aselliformoides Frič,Lactomamillara aselliformoides,Frič,Lactomamillara aselliformoides Frič in Ceskoslov. Zahradn. Listy 1924: 133. 1924,Species,Lactomamillara aselliformoides Frič sec. WFO 2019,#t42#33819#33820#33837#11495#23913#23914#
Taxon,1c4e00d7-373e-4b6d-8018-35973d9b71ef,Lasiocereus fulvus F.Ritter,Lasiocereus fulvus,F.Ritter,"Lasiocereus fulvus F.Ritter, Kakteen Südamerika 4: 1479. 1981",Species,Lasiocereus fulvus F.Ritter sec. Hunt 2006,#t42#33819#33820#33837#33839#1642#5780#
Taxon,00edc366-7504-4220-bfba-8b4c7aa9c444,Lasiocereus rupicola F.Ritter,Lasiocereus rupicola,F.Ritter,"Lasiocereus rupicola F.Ritter, Kakteen Südamerika 4: 1478. 1981",Species,Lasiocereus rupicola F.Ritter sec. Hunt 2006,#t42#33819#33820#33837#33839#1642#5779#
Taxon,82905d5a-17da-4994-9d94-839e4c9efa04,Lemaireocereus gladiger Backeb.,Lemaireocereus gladiger,Backeb.,Lemaireocereus gladiger Backeb. in Möller's Deutsche Gärtn.-Zeitung 45: 82. 1930,Species,Lemaireocereus gladiger Backeb. sec. WFO 2019,#t42#33819#33820#33837#11495#23911#
Taxon,ac499c7d-05c8-4a79-a83a-497ecc3bebae,Lemaireocereus hollianus (F.A.C.Weber ex J.M.Coult.) Britton & Rose,Lemaireocereus hollianus,(F.A.C.Weber ex J.M.Coult.) Britton & Rose,Lemaireocereus hollianus (F.A.C.Weber ex J.M.Coult.) Britton & Rose in Contr. U.S. Natl. Herb. 12: 425. 1909,Species,Lemaireocereus hollianus (F.A.C.Weber ex J.M.Coult.) Britton & Rose sec. Arias & al. 2012,#t42#33819#33820#33837#33839#1940#5781#
Taxon,87a186b9-ab54-4a95-b062-bdf6b71f83f0,Lemaireocereus lepidanthus (Eichlam) S.Arias & Terrazas,Lemaireocereus lepidanthus,(Eichlam) S.Arias & Terrazas,Lemaireocereus lepidanthus (Eichlam) S.Arias & Terrazas in Syst. Bot. 34(1): 82. 2009,Species,Lemaireocereus lepidanthus (Eichlam) S.Arias & Terrazas sec. Arias & al. 2012,#t42#33819#33820#33837#33839#1940#5782#
Taxon,1a101e5d-dac9-4b46-86b7-4728f767464d,Lepismium cruciforme (Vell.) Miq.,Lepismium cruciforme,(Vell.) Miq.,Lepismium cruciforme (Vell.) Miq. in Bull. Sci. Phys. Nat. Néerl.: 49. 1838,Species,Lepismium cruciforme (Vell.) Miq. sec. Korotkova & al. 2011,#t42#33819#33820#33837#33839#423#2733#
Taxon,fe8c8b88-5633-4504-8b7e-7c7358edbbb4,Lepismium houlletianum (Lem.) Barthlott,Lepismium houlletianum,(Lem.) Barthlott,Lepismium houlletianum (Lem.) Barthlott in Bradleya 5: 99. 1987,Species,Lepismium houlletianum (Lem.) Barthlott sec. Korotkova & al. 2011,#t42#33819#33820#33837#33839#423#2730#
